event,year,character,value,rate,type,count
Acute Hepatitis C,2012,Area,Kansas,0.6,Case,16
Acute Hepatitis C,2013,Area,Kansas,0.6,Case,17
Acute Hepatitis C,2014,Area,Kansas,1,Case,28
Acute Hepatitis C,2015,Area,Kansas,0.8,Case,22
Acute Hepatitis C,2016,Area,Kansas,0.5,Case,15
Acute Hepatitis C,2017,Area,Kansas,0.7,Case,19
Acute Hepatitis C,2018,Area,Kansas,0.4,Case,13
Acute Hepatitis C,2019,Area,Kansas,0.7,Case,19
Acute Hepatitis C,2020,Area,Kansas,0.3,Case,9
Acute Hepatitis C,2021,Area,Kansas,0.1,Case,2
Acute Hepatitis C,2022,Area,Kansas,0.5,Case,16
Acute Hepatitis C,2023,Area,Kansas,0.4,Case,11
Acute Hepatitis C,2011,Area,Kentucky,3.2,Case,142
Acute Hepatitis C,2012,Area,Kentucky,4.1,Case,178
Acute Hepatitis C,2013,Area,Kentucky,5.1,Case,226
Acute Hepatitis C,2014,Area,Kentucky,4,Case,176
Acute Hepatitis C,2015,Area,Kentucky,2.7,Case,119
Acute Hepatitis C,2016,Area,Kentucky,2.3,Case,103
Acute Hepatitis C,2017,Area,Kentucky,1.9,Case,83
Acute Hepatitis C,2018,Area,Kentucky,3.7,Case,164
Acute Hepatitis C,2019,Area,Kentucky,2.9,Case,128
Acute Hepatitis C,2020,Area,Kentucky,3.2,Case,143
Acute Hepatitis C,2021,Area,Kentucky,4.4,Case,198
Acute Hepatitis C,2022,Area,Kentucky,5.2,Case,236
Acute Hepatitis C,2023,Area,Kentucky,5.9,Case,268
Acute Hepatitis C,2011,Area,Louisiana,0.2,Case,7
Acute Hepatitis C,2012,Area,Louisiana,0.2,Case,11
Acute Hepatitis C,2013,Area,Louisiana,0.4,Case,19
Acute Hepatitis C,2014,Area,Louisiana,0.5,Case,22
Acute Hepatitis C,2015,Area,Louisiana,0.5,Case,24
Acute Hepatitis C,2016,Area,Louisiana,0.1,Case,5
Acute Hepatitis C,2017,Area,Louisiana,0.1,Case,7
Acute Hepatitis C,2018,Area,Louisiana,0.2,Case,8
Acute Hepatitis C,2019,Area,Louisiana,0.2,Case,8
Acute Hepatitis C,2020,Area,Louisiana,6,Case,281
Acute Hepatitis C,2021,Area,Louisiana,6.7,Case,308
Acute Hepatitis C,2022,Area,Louisiana,3.6,Case,165
Acute Hepatitis C,2023,Area,Louisiana,2.3,Case,107
Acute Hepatitis C,2011,Area,Maine,0.9,Case,12
Acute Hepatitis C,2012,Area,Maine,0.6,Case,8
Acute Hepatitis C,2013,Area,Maine,0.6,Case,8
Acute Hepatitis C,2014,Area,Maine,2.3,Case,31
Acute Hepatitis C,2015,Area,Maine,2.3,Case,30
Acute Hepatitis C,2016,Area,Maine,1.9,Case,25
Acute Hepatitis C,2017,Area,Maine,1.6,Case,21
Acute Hepatitis C,2018,Area,Maine,1.7,Case,23
Acute Hepatitis C,2019,Area,Maine,3.2,Case,43
Acute Hepatitis C,2020,Area,Maine,11.9,Case,160
Acute Hepatitis C,2021,Area,Maine,9.8,Case,134
Acute Hepatitis C,2022,Area,Maine,6.8,Case,94
Acute Hepatitis C,2023,Area,Maine,4.8,Case,67
Acute Hepatitis C,2011,Area,Maryland,0.6,Case,35
Acute Hepatitis C,2012,Area,Maryland,0.7,Case,39
Acute Hepatitis C,2013,Area,Maryland,0.9,Case,53
Acute Hepatitis C,2014,Area,Maryland,0.7,Case,42
Acute Hepatitis C,2015,Area,Maryland,0.6,Case,38
Acute Hepatitis C,2016,Area,Maryland,0.6,Case,35
Acute Hepatitis C,2017,Area,Maryland,0.5,Case,32
Acute Hepatitis C,2018,Area,Maryland,0.6,Case,38
Acute Hepatitis C,2019,Area,Maryland,0.5,Case,33
Acute Hepatitis C,2020,Area,Maryland,0.8,Case,47
Acute Hepatitis C,2021,Area,Maryland,0.8,Case,51
Acute Hepatitis C,2022,Area,Maryland,0.7,Case,42
Acute Hepatitis C,2023,Area,Maryland,1,Case,64
Acute Hepatitis C,2011,Area,Massachusetts,0.3,Case,23
Acute Hepatitis C,2012,Area,Massachusetts,0.6,Case,37
Acute Hepatitis C,2013,Area,Massachusetts,2.6,Case,174
Acute Hepatitis C,2014,Area,Massachusetts,3.4,Case,228
Acute Hepatitis C,2015,Area,Massachusetts,3.7,Case,249
Acute Hepatitis C,2016,Area,Massachusetts,6.2,Case,424
Acute Hepatitis C,2017,Area,Massachusetts,4.8,Case,327
Acute Hepatitis C,2018,Area,Massachusetts,1.6,Case,110
Acute Hepatitis C,2019,Area,Massachusetts,2.3,Case,161
Acute Hepatitis C,2020,Area,Massachusetts,2.2,Case,150
Acute Hepatitis C,2021,Area,Massachusetts,2.3,Case,161
Acute Hepatitis C,2022,Area,Massachusetts,2,Case,137
Acute Hepatitis C,2023,Area,Massachusetts,1.8,Case,123
Acute Hepatitis C,2011,Area,Michigan,0.3,Case,32
Acute Hepatitis C,2012,Area,Michigan,0.8,Case,76
Acute Hepatitis C,2013,Area,Michigan,0.7,Case,74
Acute Hepatitis C,2014,Area,Michigan,0.8,Case,78
Acute Hepatitis C,2015,Area,Michigan,0.8,Case,83
Acute Hepatitis C,2016,Area,Michigan,1.1,Case,107
Acute Hepatitis C,2017,Area,Michigan,1.5,Case,152
Acute Hepatitis C,2018,Area,Michigan,1.4,Case,142
Acute Hepatitis C,2019,Area,Michigan,1.2,Case,117
Acute Hepatitis C,2020,Area,Michigan,1.2,Case,119
Acute Hepatitis C,2021,Area,Michigan,1,Case,103
Acute Hepatitis C,2022,Area,Michigan,1,Case,101
Acute Hepatitis C,2023,Area,Michigan,0.7,Case,75
Acute Hepatitis C,2011,Area,Minnesota,0.3,Case,17
Acute Hepatitis C,2012,Area,Minnesota,0.6,Case,32
Acute Hepatitis C,2013,Area,Minnesota,0.9,Case,47
Acute Hepatitis C,2014,Area,Minnesota,0.7,Case,40
Acute Hepatitis C,2015,Area,Minnesota,0.7,Case,37
Acute Hepatitis C,2016,Area,Minnesota,0.9,Case,51
Acute Hepatitis C,2017,Area,Minnesota,1,Case,57
Acute Hepatitis C,2018,Area,Minnesota,1.1,Case,60
Acute Hepatitis C,2019,Area,Minnesota,1.1,Case,62
Acute Hepatitis C,2020,Area,Minnesota,1,Case,58
Acute Hepatitis C,2021,Area,Minnesota,1.1,Case,64
Acute Hepatitis C,2022,Area,Minnesota,0.9,Case,50
Acute Hepatitis C,2023,Area,Minnesota,0.8,Case,47
Acute Hepatitis C,2011,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2012,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2013,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2014,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2015,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2016,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2017,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2018,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2019,Area,Mississippi,NA,Case,NA
Acute Hepatitis C,2020,Area,Mississippi,1.3,Case,40
Acute Hepatitis C,2021,Area,Mississippi,0.1,Case,3
Acute Hepatitis C,2022,Area,Mississippi,0.1,Case,3
Acute Hepatitis C,2023,Area,Mississippi,0.8,Case,23
Acute Hepatitis C,2011,Area,Missouri,0.1,Case,8
Acute Hepatitis C,2012,Area,Missouri,0.1,Case,4
Acute Hepatitis C,2013,Area,Missouri,0.1,Case,6
Acute Hepatitis C,2014,Area,Missouri,0.1,Case,6
Acute Hepatitis C,2015,Area,Missouri,0.1,Case,8
Acute Hepatitis C,2016,Area,Missouri,0.4,Case,24
Acute Hepatitis C,2017,Area,Missouri,0.8,Case,49
Acute Hepatitis C,2018,Area,Missouri,1.2,Case,74
Acute Hepatitis C,2019,Area,Missouri,0.7,Case,41
Acute Hepatitis C,2020,Area,Missouri,0.4,Case,25
Acute Hepatitis C,2021,Area,Missouri,0.2,Case,11
Acute Hepatitis C,2022,Area,Missouri,0.3,Case,16
Acute Hepatitis C,2023,Area,Missouri,0.2,Case,14
Acute Hepatitis C,2011,Area,Montana,0.9,Case,9
Acute Hepatitis C,2012,Area,Montana,0.9,Case,9
Acute Hepatitis C,2013,Area,Montana,1.6,Case,16
Acute Hepatitis C,2014,Area,Montana,1.3,Case,13
Acute Hepatitis C,2015,Area,Montana,1.5,Case,15
Acute Hepatitis C,2016,Area,Montana,1.9,Case,20
Acute Hepatitis C,2017,Area,Montana,1.3,Case,14
Acute Hepatitis C,2018,Area,Montana,0.8,Case,8
Acute Hepatitis C,2019,Area,Montana,1.6,Case,17
Acute Hepatitis C,2020,Area,Montana,1.6,Case,17
Acute Hepatitis C,2021,Area,Montana,2.4,Case,26
Acute Hepatitis C,2022,Area,Montana,2.8,Case,31
Acute Hepatitis C,2023,Area,Montana,1.9,Case,22
Acute Hepatitis C,2011,Area,Nebraska,0.1,Case,2
Acute Hepatitis C,2012,Area,Nebraska,0.2,Case,3
Acute Hepatitis C,2013,Area,Nebraska,0.1,Case,2
Acute Hepatitis C,2014,Area,Nebraska,0.1,Case,2
Acute Hepatitis C,2015,Area,Nebraska,0.4,Case,8
Acute Hepatitis C,2016,Area,Nebraska,0.1,Case,2
Acute Hepatitis C,2017,Area,Nebraska,0.1,Case,2
Acute Hepatitis C,2018,Area,Nebraska,0.1,Case,2
Acute Hepatitis C,2019,Area,Nebraska,0.2,Case,4
Acute Hepatitis C,2020,Area,Nebraska,0.5,Case,9
Acute Hepatitis C,2021,Area,Nebraska,0.5,Case,10
Acute Hepatitis C,2022,Area,Nebraska,0.3,Case,6
Acute Hepatitis C,2023,Area,Nebraska,0.9,Case,17
Acute Hepatitis C,2011,Area,Nevada,0.4,Case,10
Acute Hepatitis C,2012,Area,Nevada,0.4,Case,12
Acute Hepatitis C,2013,Area,Nevada,0.3,Case,9
Acute Hepatitis C,2014,Area,Nevada,0.2,Case,6
Acute Hepatitis C,2015,Area,Nevada,0.4,Case,12
Acute Hepatitis C,2016,Area,Nevada,0.5,Case,16
Acute Hepatitis C,2017,Area,Nevada,1.2,Case,35
Acute Hepatitis C,2018,Area,Nevada,0.6,Case,19
Acute Hepatitis C,2019,Area,Nevada,0.5,Case,15
Acute Hepatitis C,2020,Area,Nevada,0.4,Case,12
Acute Hepatitis C,2021,Area,Nevada,0.2,Case,7
Acute Hepatitis C,2022,Area,Nevada,0.4,Case,14
Acute Hepatitis C,2023,Area,Nevada,0.3,Case,9
Acute Hepatitis C,2011,Area,New Hampshire,NA,Case,NA
Acute Hepatitis C,2012,Area,New Hampshire,NA,Case,NA
Acute Hepatitis C,2013,Area,New Hampshire,NA,Case,NA
Acute Hepatitis C,2014,Area,New Hampshire,NA,Case,NA
Acute Hepatitis C,2015,Area,New Hampshire,NA,Case,NA
Acute Hepatitis C,2016,Area,New Hampshire,NA,Case,NA
Acute Hepatitis C,2017,Area,New Hampshire,1.9,Case,25
Acute Hepatitis C,2018,Area,New Hampshire,1.8,Case,25
Acute Hepatitis C,2019,Area,New Hampshire,1.5,Case,20
Acute Hepatitis C,2020,Area,New Hampshire,0.4,Case,6
Acute Hepatitis C,2021,Area,New Hampshire,0.2,Case,3
Acute Hepatitis C,2022,Area,New Hampshire,0.4,Case,6
Acute Hepatitis C,2023,Area,New Hampshire,1.7,Case,24
Acute Hepatitis C,2011,Area,New Jersey,0.6,Case,53
Acute Hepatitis C,2012,Area,New Jersey,0.8,Case,71
Acute Hepatitis C,2013,Area,New Jersey,1.2,Case,106
Acute Hepatitis C,2014,Area,New Jersey,1.3,Case,113
Acute Hepatitis C,2015,Area,New Jersey,1.5,Case,130
Acute Hepatitis C,2016,Area,New Jersey,1.4,Case,122
Acute Hepatitis C,2017,Area,New Jersey,1.4,Case,125
Acute Hepatitis C,2018,Area,New Jersey,1.1,Case,96
Acute Hepatitis C,2019,Area,New Jersey,1.1,Case,99
Acute Hepatitis C,2020,Area,New Jersey,1.3,Case,115
Acute Hepatitis C,2021,Area,New Jersey,0.9,Case,88
Acute Hepatitis C,2022,Area,New Jersey,0.7,Case,67
Acute Hepatitis C,2023,Area,New Jersey,0.9,Case,87
Acute Hepatitis C,2011,Area,New Mexico,0.7,Case,14
Acute Hepatitis C,2012,Area,New Mexico,1,Case,21
Acute Hepatitis C,2013,Area,New Mexico,0.6,Case,12
Acute Hepatitis C,2014,Area,New Mexico,0.8,Case,16
Acute Hepatitis C,2015,Area,New Mexico,1.9,Case,40
Acute Hepatitis C,2016,Area,New Mexico,0.9,Case,18
Acute Hepatitis C,2017,Area,New Mexico,0.8,Case,16
Acute Hepatitis C,2018,Area,New Mexico,1,Case,22
Acute Hepatitis C,2019,Area,New Mexico,0.5,Case,10
Acute Hepatitis C,2020,Area,New Mexico,0,Case,1
Acute Hepatitis C,2021,Area,New Mexico,NA,Case,NA
Acute Hepatitis C,2022,Area,New Mexico,0.9,Case,20
Acute Hepatitis C,2023,Area,New Mexico,0.3,Case,6
Acute Hepatitis C,2011,Area,New York,0.3,Case,52
Acute Hepatitis C,2012,Area,New York,0.5,Case,93
Acute Hepatitis C,2013,Area,New York,0.7,Case,131
Acute Hepatitis C,2014,Area,New York,0.6,Case,126
Acute Hepatitis C,2015,Area,New York,0.6,Case,121
Acute Hepatitis C,2016,Area,New York,0.9,Case,179
Acute Hepatitis C,2017,Area,New York,0.9,Case,188
Acute Hepatitis C,2018,Area,New York,1.2,Case,236
Acute Hepatitis C,2019,Area,New York,1.6,Case,306
Acute Hepatitis C,2020,Area,New York,1.8,Case,340
Acute Hepatitis C,2021,Area,New York,1.4,Case,283
Acute Hepatitis C,2022,Area,New York,1.9,Case,375
Acute Hepatitis C,2023,Area,New York,1.9,Case,371
Acute Hepatitis C,2011,Area,North Carolina,0.6,Case,60
Acute Hepatitis C,2012,Area,North Carolina,0.6,Case,63
Acute Hepatitis C,2013,Area,North Carolina,0.8,Case,79
Acute Hepatitis C,2014,Area,North Carolina,1.1,Case,111
Acute Hepatitis C,2015,Area,North Carolina,1.4,Case,144
Acute Hepatitis C,2016,Area,North Carolina,0.8,Case,82
Acute Hepatitis C,2017,Area,North Carolina,1.1,Case,114
Acute Hepatitis C,2018,Area,North Carolina,1.4,Case,149
Acute Hepatitis C,2019,Area,North Carolina,1.4,Case,150
Acute Hepatitis C,2020,Area,North Carolina,0.7,Case,75
Acute Hepatitis C,2021,Area,North Carolina,0.6,Case,67
Acute Hepatitis C,2022,Area,North Carolina,0.5,Case,57
Acute Hepatitis C,2023,Area,North Carolina,0.5,Case,57
Acute Hepatitis C,2011,Area,North Dakota,NA,Case,NA
Acute Hepatitis C,2012,Area,North Dakota,NA,Case,NA
Acute Hepatitis C,2013,Area,North Dakota,0.6,Case,4
Acute Hepatitis C,2014,Area,North Dakota,NA,Case,NA
Acute Hepatitis C,2015,Area,North Dakota,NA,Case,NA
Acute Hepatitis C,2016,Area,North Dakota,0.1,Case,1
Acute Hepatitis C,2017,Area,North Dakota,0.1,Case,1
Acute Hepatitis C,2018,Area,North Dakota,1.3,Case,10
Acute Hepatitis C,2019,Area,North Dakota,NA,Case,NA
Acute Hepatitis C,2020,Area,North Dakota,NA,Case,NA
Acute Hepatitis C,2021,Area,North Dakota,NA,Case,NA
Acute Hepatitis C,2022,Area,North Dakota,NA,Case,NA
Acute Hepatitis C,2023,Area,North Dakota,1.7,Case,13
Acute Hepatitis C,2011,Area,Ohio,0.1,Case,6
Acute Hepatitis C,2012,Area,Ohio,0.1,Case,7
Acute Hepatitis C,2013,Area,Ohio,1,Case,116
Acute Hepatitis C,2014,Area,Ohio,0.9,Case,105
Acute Hepatitis C,2015,Area,Ohio,1.1,Case,122
Acute Hepatitis C,2016,Area,Ohio,1.6,Case,187
Acute Hepatitis C,2017,Area,Ohio,1.4,Case,159
Acute Hepatitis C,2018,Area,Ohio,2.4,Case,282
Acute Hepatitis C,2019,Area,Ohio,2.4,Case,281
Acute Hepatitis C,2020,Area,Ohio,1.6,Case,186
Acute Hepatitis C,2021,Area,Ohio,1.1,Case,126
Acute Hepatitis C,2022,Area,Ohio,0.8,Case,90
Acute Hepatitis C,2023,Area,Ohio,0.7,Case,87
Acute Hepatitis C,2011,Area,Oklahoma,1.4,Case,53
Acute Hepatitis C,2012,Area,Oklahoma,2.1,Case,80
Acute Hepatitis C,2013,Area,Oklahoma,1,Case,40
Acute Hepatitis C,2014,Area,Oklahoma,1.2,Case,45
Acute Hepatitis C,2015,Area,Oklahoma,0.9,Case,35
Acute Hepatitis C,2016,Area,Oklahoma,0.8,Case,32
Acute Hepatitis C,2017,Area,Oklahoma,1.2,Case,46
Acute Hepatitis C,2018,Area,Oklahoma,0.7,Case,28
Acute Hepatitis C,2019,Area,Oklahoma,0.6,Case,23
Acute Hepatitis C,2020,Area,Oklahoma,0.5,Case,20
Acute Hepatitis C,2021,Area,Oklahoma,0.8,Case,30
Acute Hepatitis C,2022,Area,Oklahoma,0.5,Case,22
Acute Hepatitis C,2023,Area,Oklahoma,0.6,Case,23
Acute Hepatitis C,2011,Area,Oregon,0.5,Case,20
Acute Hepatitis C,2012,Area,Oregon,0.9,Case,37
Acute Hepatitis C,2013,Area,Oregon,0.4,Case,14
Acute Hepatitis C,2014,Area,Oregon,0.4,Case,15
Acute Hepatitis C,2015,Area,Oregon,0.3,Case,13
Acute Hepatitis C,2016,Area,Oregon,0.5,Case,19
Acute Hepatitis C,2017,Area,Oregon,0.8,Case,35
Acute Hepatitis C,2018,Area,Oregon,0.3,Case,14
Acute Hepatitis C,2019,Area,Oregon,0.5,Case,23
Acute Hepatitis C,2020,Area,Oregon,0.7,Case,30
Acute Hepatitis C,2021,Area,Oregon,0.5,Case,21
Acute Hepatitis C,2022,Area,Oregon,0.3,Case,12
Acute Hepatitis C,2023,Area,Oregon,0.3,Case,11
Acute Hepatitis C,2011,Area,Pennsylvania,0.3,Case,35
Acute Hepatitis C,2012,Area,Pennsylvania,0.5,Case,66
Acute Hepatitis C,2013,Area,Pennsylvania,0.6,Case,81
Acute Hepatitis C,2014,Area,Pennsylvania,0.5,Case,69
Acute Hepatitis C,2015,Area,Pennsylvania,1,Case,129
Acute Hepatitis C,2016,Area,Pennsylvania,1.8,Case,225
Acute Hepatitis C,2017,Area,Pennsylvania,1.7,Case,224
Acute Hepatitis C,2018,Area,Pennsylvania,1.9,Case,249
Acute Hepatitis C,2019,Area,Pennsylvania,1.6,Case,210
Acute Hepatitis C,2020,Area,Pennsylvania,1.1,Case,146
Acute Hepatitis C,2021,Area,Pennsylvania,1.2,Case,158
Acute Hepatitis C,2022,Area,Pennsylvania,1.6,Case,213
Acute Hepatitis C,2023,Area,Pennsylvania,1.3,Case,173
Acute Hepatitis C,2011,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2012,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2013,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2014,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2015,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2016,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2017,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2018,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2019,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2020,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2021,Area,Rhode Island,NA,Case,NA
Acute Hepatitis C,2022,Area,Rhode Island,1.3,Case,14
Acute Hepatitis C,2023,Area,Rhode Island,2.1,Case,23
Acute Hepatitis C,2011,Area,South Carolina,0,Case,1
Acute Hepatitis C,2012,Area,South Carolina,0,Case,1
Acute Hepatitis C,2013,Area,South Carolina,NA,Case,NA
Acute Hepatitis C,2014,Area,South Carolina,0.1,Case,4
Acute Hepatitis C,2015,Area,South Carolina,0.1,Case,5
Acute Hepatitis C,2016,Area,South Carolina,0.2,Case,10
Acute Hepatitis C,2017,Area,South Carolina,0.3,Case,13
Acute Hepatitis C,2018,Area,South Carolina,0.3,Case,15
Acute Hepatitis C,2019,Area,South Carolina,0.2,Case,9
Acute Hepatitis C,2020,Area,South Carolina,0.1,Case,6
Acute Hepatitis C,2021,Area,South Carolina,0,Case,2
Acute Hepatitis C,2022,Area,South Carolina,0,Case,2
Acute Hepatitis C,2023,Area,South Carolina,0.5,Case,25
Acute Hepatitis C,2011,Area,South Dakota,NA,Case,NA
Acute Hepatitis C,2012,Area,South Dakota,NA,Case,NA
Acute Hepatitis C,2013,Area,South Dakota,0.1,Case,1
Acute Hepatitis C,2014,Area,South Dakota,NA,Case,NA
Acute Hepatitis C,2015,Area,South Dakota,NA,Case,NA
Acute Hepatitis C,2016,Area,South Dakota,2.3,Case,20
Acute Hepatitis C,2017,Area,South Dakota,2.2,Case,19
Acute Hepatitis C,2018,Area,South Dakota,2.2,Case,19
Acute Hepatitis C,2019,Area,South Dakota,3.2,Case,28
Acute Hepatitis C,2020,Area,South Dakota,0.8,Case,7
Acute Hepatitis C,2021,Area,South Dakota,0.4,Case,4
Acute Hepatitis C,2022,Area,South Dakota,1.8,Case,16
Acute Hepatitis C,2023,Area,South Dakota,1.1,Case,10
Acute Hepatitis C,2011,Area,Tennessee,1.3,Case,83
Acute Hepatitis C,2012,Area,Tennessee,2,Case,129
Acute Hepatitis C,2013,Area,Tennessee,1.5,Case,98
Acute Hepatitis C,2014,Area,Tennessee,1.9,Case,123
Acute Hepatitis C,2015,Area,Tennessee,2.6,Case,173
Acute Hepatitis C,2016,Area,Tennessee,2.3,Case,150
Acute Hepatitis C,2017,Area,Tennessee,2.1,Case,142
Acute Hepatitis C,2018,Area,Tennessee,2.3,Case,157
Acute Hepatitis C,2019,Area,Tennessee,3,Case,202
Acute Hepatitis C,2020,Area,Tennessee,2.5,Case,170
Acute Hepatitis C,2021,Area,Tennessee,3,Case,208
Acute Hepatitis C,2022,Area,Tennessee,2.9,Case,206
Acute Hepatitis C,2023,Area,Tennessee,5.1,Case,365
Acute Hepatitis C,2011,Area,Texas,0.1,Case,37
Acute Hepatitis C,2012,Area,Texas,0.2,Case,44
Acute Hepatitis C,2013,Area,Texas,0.1,Case,28
Acute Hepatitis C,2014,Area,Texas,0.2,Case,47
Acute Hepatitis C,2015,Area,Texas,0.2,Case,48
Acute Hepatitis C,2016,Area,Texas,0.1,Case,40
Acute Hepatitis C,2017,Area,Texas,0.1,Case,35
Acute Hepatitis C,2018,Area,Texas,0.2,Case,46
Acute Hepatitis C,2019,Area,Texas,0.2,Case,58
Acute Hepatitis C,2020,Area,Texas,0.1,Case,17
Acute Hepatitis C,2021,Area,Texas,0.1,Case,23
Acute Hepatitis C,2022,Area,Texas,0.1,Case,42
Acute Hepatitis C,2023,Area,Texas,0.1,Case,45
Acute Hepatitis C,2011,Area,Utah,0.4,Case,10
Acute Hepatitis C,2012,Area,Utah,0.6,Case,17
Acute Hepatitis C,2013,Area,Utah,0.4,Case,11
Acute Hepatitis C,2014,Area,Utah,1.3,Case,38
Acute Hepatitis C,2015,Area,Utah,1,Case,30
Acute Hepatitis C,2016,Area,Utah,2.5,Case,76
Acute Hepatitis C,2017,Area,Utah,2.6,Case,81
Acute Hepatitis C,2018,Area,Utah,3.8,Case,120
Acute Hepatitis C,2019,Area,Utah,4,Case,127
Acute Hepatitis C,2020,Area,Utah,3.2,Case,104
Acute Hepatitis C,2021,Area,Utah,4.5,Case,149
Acute Hepatitis C,2022,Area,Utah,5.5,Case,185
Acute Hepatitis C,2023,Area,Utah,4.8,Case,164
Acute Hepatitis C,2011,Area,Vermont,1,Case,6
Acute Hepatitis C,2012,Area,Vermont,1,Case,6
Acute Hepatitis C,2013,Area,Vermont,0.5,Case,3
Acute Hepatitis C,2014,Area,Vermont,0.6,Case,4
Acute Hepatitis C,2015,Area,Vermont,0.2,Case,1
Acute Hepatitis C,2016,Area,Vermont,0.8,Case,5
Acute Hepatitis C,2017,Area,Vermont,1.4,Case,9
Acute Hepatitis C,2018,Area,Vermont,0.6,Case,4
Acute Hepatitis C,2019,Area,Vermont,1,Case,6
Acute Hepatitis C,2020,Area,Vermont,0.2,Case,1
Acute Hepatitis C,2021,Area,Vermont,NA,Case,NA
Acute Hepatitis C,2022,Area,Vermont,3.4,Case,22
Acute Hepatitis C,2023,Area,Vermont,3.6,Case,23
Acute Hepatitis C,2011,Area,Virginia,0.3,Case,25
Acute Hepatitis C,2012,Area,Virginia,0.9,Case,76
Acute Hepatitis C,2013,Area,Virginia,0.5,Case,41
Acute Hepatitis C,2014,Area,Virginia,0.6,Case,54
Acute Hepatitis C,2015,Area,Virginia,0.6,Case,52
Acute Hepatitis C,2016,Area,Virginia,0.5,Case,43
Acute Hepatitis C,2017,Area,Virginia,0.7,Case,62
Acute Hepatitis C,2018,Area,Virginia,0.6,Case,47
Acute Hepatitis C,2019,Area,Virginia,0.8,Case,70
Acute Hepatitis C,2020,Area,Virginia,0.3,Case,29
Acute Hepatitis C,2021,Area,Virginia,0.3,Case,27
Acute Hepatitis C,2022,Area,Virginia,0.3,Case,22
Acute Hepatitis C,2023,Area,Virginia,0.4,Case,32
Acute Hepatitis C,2011,Area,Washington,0.6,Case,41
Acute Hepatitis C,2012,Area,Washington,0.8,Case,54
Acute Hepatitis C,2013,Area,Washington,0.9,Case,63
Acute Hepatitis C,2014,Area,Washington,1.2,Case,82
Acute Hepatitis C,2015,Area,Washington,0.9,Case,63
Acute Hepatitis C,2016,Area,Washington,0.9,Case,62
Acute Hepatitis C,2017,Area,Washington,0.7,Case,52
Acute Hepatitis C,2018,Area,Washington,1.3,Case,101
Acute Hepatitis C,2019,Area,Washington,1.1,Case,81
Acute Hepatitis C,2020,Area,Washington,1.4,Case,105
Acute Hepatitis C,2021,Area,Washington,1.4,Case,110
Acute Hepatitis C,2022,Area,Washington,1.3,Case,101
Acute Hepatitis C,2023,Area,Washington,1.2,Case,93
Acute Hepatitis C,2011,Area,West Virginia,2.5,Case,46
Acute Hepatitis C,2012,Area,West Virginia,3,Case,55
Acute Hepatitis C,2013,Area,West Virginia,3.1,Case,58
Acute Hepatitis C,2014,Area,West Virginia,3.4,Case,62
Acute Hepatitis C,2015,Area,West Virginia,3.4,Case,63
Acute Hepatitis C,2016,Area,West Virginia,5.1,Case,94
Acute Hepatitis C,2017,Area,West Virginia,5.6,Case,102
Acute Hepatitis C,2018,Area,West Virginia,3.9,Case,70
Acute Hepatitis C,2019,Area,West Virginia,4.4,Case,79
Acute Hepatitis C,2020,Area,West Virginia,5.3,Case,94
Acute Hepatitis C,2021,Area,West Virginia,4,Case,71
Acute Hepatitis C,2022,Area,West Virginia,4.8,Case,85
Acute Hepatitis C,2023,Area,West Virginia,6.4,Case,114
Acute Hepatitis C,2011,Area,Wisconsin,0.3,Case,15
Acute Hepatitis C,2012,Area,Wisconsin,0.5,Case,26
Acute Hepatitis C,2013,Area,Wisconsin,0.7,Case,40
Acute Hepatitis C,2014,Area,Wisconsin,0.9,Case,49
Acute Hepatitis C,2015,Area,Wisconsin,1.1,Case,64
Acute Hepatitis C,2016,Area,Wisconsin,1.8,Case,103
Acute Hepatitis C,2017,Area,Wisconsin,1.6,Case,94
Acute Hepatitis C,2018,Area,Wisconsin,2.3,Case,134
Acute Hepatitis C,2019,Area,Wisconsin,1.9,Case,112
Acute Hepatitis C,2020,Area,Wisconsin,1.6,Case,93
Acute Hepatitis C,2021,Area,Wisconsin,2.3,Case,133
Acute Hepatitis C,2022,Area,Wisconsin,1.7,Case,99
Acute Hepatitis C,2023,Area,Wisconsin,1.3,Case,78
Acute Hepatitis C,2011,Area,Wyoming,0.4,Case,2
Acute Hepatitis C,2012,Area,Wyoming,NA,Case,NA
Acute Hepatitis C,2013,Area,Wyoming,NA,Case,NA
